fans	verifyName	actorId	preferredName	actorDesc
25	祖雄	1865992905	Hero祖雄	马来西亚广告模特，演员, 
25	尹蓁晞	1722599104	尹蓁晞yumi	香港艺人, 
25	吴丹佳佳	1570284465	吴丹佳佳	影视明星，09年在开心网迅速窜红，被称为“妩媚女郎”，现为演员, 
25	左佳	1688511377	左佳Ja	歌手 平面模特 广告模特 演员 2009我型我秀8强, 
25	赵逸岚	1866275130	赵逸岚	台湾艺人 赵逸岚 曾出演过《漂浪青春》《搏浪》《死神少女》, 
25	张艺河	1369407351	张艺河	演员张艺河 代表作电影《大饥荒》, 
25	袁一然	1803732170	袁一然同学	演员  袁庆瑞  作品：电影《金色曼陀罗》, 
25	柯蹦	2208216932	演员柯蹦	青年演员 电影作品《职业创造师》电视《爱笑会议室》等, 
25	梁静	1646509661	梁静weibo	演员 北京电影学院表演学院MFA, 
25	李洁莹	1711990750	李洁莹Nicole	香港艺人、香港小姐佳丽, 
25	马维维	2271720101	小马哥马维维	四川电视台主持人 影视艺人, 
25	冶彦	2033548675	冶彦	歌手 演员 代表作《要在一起》, 
25	李贺	1259920202	李贺lihe	演员、制片人, 
25	朱珏	1804481482	朱珏0311	演员朱珏   参演电视剧《功夫乾隆》等, 
25	李梓言	1882754764	李梓言Jessy	演员，作品：电影《北漂鱼》、《金色时刻》等, 
25	玮琦	1224601421	玮琦	BTV--《北京客》主持人 演员 歌手, 
25	鄢佳辉	2154038527	演员鄢佳辉	深圳市天娱盛世影视文化传播有限公司签约艺人, 
25	何小巍	1561554281	何小巍	歌手、演员，2009年中央电视台第七届cctv小品大赛银奖, 
25	蔡翱蔓	1988040864	蔡翱蔓	青年演员蔡翱蔓, 
25	郝贾沛钊	1552689190	郝贾沛钊同学	童星 小演员 作品《抗日奇侠》《十二生肖传奇》等, 
25	王隽	2098666142	王隽WJ	演员，主持人, 
25	郭甜蕾	1829608305	郭甜蕾	平面模特 足球宝贝 新锐演员郭甜蕾, 
25	何晶	1411213250	何晶jing	演员何晶，作品：《平凡的岁月》、《故梦》、《上海上海》、《大时代》, 
25	钟玲	1789414117	钟玲twinkLe	上海星瑜文化传播有限公司 影视演员
25	王孝天	1868540420	王孝天-小天	北京百人文化传媒公司小演员王孝天, 
25	谭义飞	1888763915	谭义飞Michael	演员, 
25	田佳	1265797635	田佳微博	演员, 
25	王梓	1592958664	王梓Jamie	歌手、演员王梓 代表作话剧《死了都要爱》、《初恋ING》, 
25	王坤	2027565907	演员王坤	演员王坤，代表作《娘家的故事3》《郊外那边是俄罗斯》《天和局》等, 
25	彭措索南	1837535330	彭措索南PhuntshoSonam	中国东方演艺集团藏族青年演员 彭措索南, 
25	晓凡	2891511547	晓凡lulu	演员，出演电影《青春派》。, 
25	黎轩麟	1571837072	黎轩麟	演员 导演 作品《毛骗》等、cctv6《爱上电影网》导演, 
25	李骄洋	2013019565	李骄洋joy	演员，话剧《夜店之天生绝配》, 
25	薛志正	1912975947	薛志正-凯贤	台湾艺人薛志正（薛凯贤）, 
25	张亚飞	1232115624	张亚飞Effie	歌手，演员。代表作《爱得太多》《大女人》 电视剧《丑女无敌》, 
25	金玉婷	1703543712	金玉婷	演员, 
25	邢洋	1294697431	演员邢洋-钦如居士	演员，师从北京人艺李廷栋，作品《谁主沉浮》、《渗透》等, 
25	林立雯	1734452007	林立雯	台湾节目主持人、偶像剧演员, 
25	孙岩	2131723153	嘎娃孙岩	青年女演员 作品：网络剧《在线爱》话剧《曾经的曾经》, 
25	彭兰媚	1868634273	彭兰媚MeiMei	 演员、模特 2010温哥华亚洲小姐亚军, 
25	李明建	2066890257	演员李明建	演员李明健, 
25	梁凯	1938852341	梁凯_缱绻星光下	演员，模特梁凯, 
25	谢琼暖	1737934224	谢琼暖	台湾演员,  
25	赵毅劼	2442535803	赵毅劼	罗亚艺人赵毅劼, 
25	高可夫	2628337335	高可夫	北京巨采文化公司 演员, 
25	冯熙乔	1651786053	冯熙乔	演员  电影《花招》,电视剧《旋转吧爱情》，话剧《张灯结彩》等, 
25	张煜龙	1827434861	演员张煜龙	演员张煜龙    主要作品《我的故乡晋察冀》和《铁血壮士》, 
25	康弘	1220509304	路遇康弘	主持人，演员。旅游卫视《途观之旅》主持人，电影作品：《天降横彩》《离婚后同居的日子》等，电视剧：《大话江湖》《关中秘事》等。, 
25	孟彦森	2522190321	孟彦森	演员 作品：浙江版《西游记》、《 利剑行动》等, 
25	蒋中炜	1027506093	蒋中炜	演员，代表作：《世界》贾樟柯 《黄飞鸿之英雄有梦》周显扬, 
25	李秋爽	1896116615	李秋爽-小丘	北京天浩巨星文化传媒 艺人, 
25	邱安安	2569336113	演员邱安安	上海阳光娱乐有限公司   签约艺人, 
25	刘晓妮	1670861870	刘晓妮	演员刘晓妮，参演《滚滚红尘》、《这个大叔不太囧》, 
25	黄永刚	2698220490	演员黄永刚	演员 作品：《孽缘》、《钱王》、《爸爸叫红旗》等, 
25	龚璠	2085727285	龚璠	演员龚璠，主要作品《花木兰传奇》《行知中国》《油茶》等。, 
25	欧阳慧霏	1739438024	Princess欧阳慧霏	模特艺人, 
25	王萧寒	1056002060	王萧寒Vincent	巨亿天华签约艺人 演员 歌手, 
25	苏华山	2018571362	苏华山Eddie	上海振飞文化有限公司旗下武打动作演员 苏华山, 
25	徐贵樱	1691349712	徐贵樱	台湾女演员, 
25	张英华	1949311813	张英华Martin	演员张英华，电影《红唇档案》反一号, 
25	吴圣曦	2313983072	吴圣曦	艺人， 新丝路模特 吴潼, 
25	黄凤琼	1869305433	Candy黄凤琼	TVB演员，作品《我的如意狠君》《当代男儿》《茶煲世家》, 
25	徐博	2146062853	北京丸子悠悠	歌手，影视演员丸子徐博, 
25	方野	1354442071	方野春天	中国演员方野，代表作品：电影《王良的理想》。, 
25	毛貌	1741824017	毛貌mbonnie	坤宏传媒签约艺人, 
25	孙黎	2008569861	孙黎微博	演员，出演电影《士兵武文斌》、《 快乐星球》、《 红色杜鹃花》, 
25	吴建跃	2089279075	吴建跃Yue	影视演员，《隋唐英雄3》饰：赛虎《乾隆那些事》饰：安之重, 
25	刘璐	1774931493	刘璐-summer	模特 演员刘璐 , 
25	傅家缘	1818426812	傅家缘	演员傅家缘，《龙门镖局》中饰演糊糊, 
25	肖宏	2188203427	演员肖宏	演员肖宏，作品《昭君出塞》、《隋炀帝传奇》等, 
25	郑曦	1752519463	郑曦Milan	演员郑曦, 
25	王麒淋	2710754737	王麒淋SIR	广视传媒《完美新娘》摄制组 演员副导演, 
25	孙一奇	1644508821	孙一奇	演员 模特, 
25	马容莉	1246994792	马容莉	演员, 
25	刘浠希	1799738084	刘浠希	演员，作品《格子间女人》《小洋楼》等, 
25	蔡梓铭	1733152294	蔡梓铭	香港亚洲电视艺人蔡梓铭, 
25	王振涛	1242523811	演员王振涛	演员, 
26	叶倩云	1557390653	叶倩云的微博	影视演员、平面广告模特叶倩云 , 
26	徐敏	1812399991	演员徐敏的小窝	演员徐敏, 
26	曹海军	1925077332	演员曹海军	演员, 
26	张西	1980504735	张西aa	演员, 
26	李艾佳	1313846094	李艾佳	女演员李艾佳, 
26	吴晶	1579668791	吴晶胖胖妹	麻辣明星，喜剧演员，代表作《生活麻辣烫》电视剧《不如跳舞》电影《神奇侠侣》等, 
26	龚慈恩	3169306353	龚慈恩MimiKung	香港演员, 
26	纳兰	2344526825	纳兰青年演员	青年歌手、演员纳兰，代表作《我爱梅兰芳》《爱情究竟有多远》，中国书画家联谊会玉泉山书画院理事, 
26	阎玺	1900861425	功夫小子阎玺	阎玺：演员；功夫派组合成员；2011年《中国达人秀》八强选手..., 
26	王怡仁	1783625045	王怡仁jOcelyn	主播、主持人、演员王怡仁, 
26	宋娅缌	1264151225	宋娅缌	演员, 
26	符荷晴	1198075355	符荷晴	东申童画签约演员, 
26	陈婷	1270576714	陈婷7-10	演员陈婷，作品《风云之十里洋场》《最后的99天》《红粉世家》等, 
26	滕飞	1706638781	滕飞滕飞	演员，代表作《甜蜜十八岁》等, 
26	阮清晨	1692558475	演员阮清晨	武打演员 阮清晨 参加影视作品：《神探狄人杰》《飞虎神鹰》等, 
26	康李	2618099081	CungLe康李	UFC知名格斗家、著名演员、“美国散打王”康李, 
26	李泰兰	1910567903
26	曹力	1665140783	主播曹力	四川广播电视台主持人、作家、艺人，入围2012年金话筒奖。, 
26	桑雷	1854923721	桑雷校董	国家二级演员，吉林省四平市话剧团演员桑雷, 
26	李建新	1282596777	李建新V	演员, 
26	王秀琳	1731874217	Mango_Wong_王秀琳	香港艺人, 
26	张珏梁	2264533267	张珏梁	新生代演员，作品《我不曾放纵的青春》、《像小朵一样》, 
26	张旸	1759241941	张旸微博	演员张旸电视剧 《万里追踪》 饰 小棒子 , 
26	李士刚	1786708823	演员李士刚	演员李士刚, 
26	韩沐唏	1785533961	韩沐唏	平面模特、艺人策划韩沐唏，星尚画报平面模特, 
26	杨紫婷	1619467593	杨紫婷michale	80后美女导演、演员, 
26	刘俊言	1248974223	刘俊言	演员, 
26	索妮	1650119223	索妮	著名主持人，演员。作品：电视剧《华丽一族》《盛宴》等, 
26	陈玺安	1790665291	Annson陈玺安	演员、模特儿、广告明星, 
26	任婉婧	1869793445	任婉婧Raphia-刁馋	广视传媒《完美新娘》摄制组 签约演员, 
26	刘明明	1715770233	刘明明_Andy	演员刘明明, 
26	刘燕	1825734351	演员刘燕	演员刘燕 代表作《破译情感密码》《特勤组》, 
26	沙宝龙	1802152322	沙宝龙	甘肃伊人文化传播有限公司 演员, 
26	斯琴高娃	1022377580	斯琴高娃	著名演员斯琴高娃, 
26	赵晨	1246844340	就叫赵晨	演员赵晨，曾参演电视剧《笑脸》《少林猛虎》等, 
26	陈颕妍	1777902001	陈颕妍Anita	香港TVB艺人陈颖妍, 
26	梁靖	1775397883	梁靖CL	演员，代表作《蓝蝶之迷》、《印记》, 
26	姚惠兰	1398905345	姚惠兰	知名模特 演员, 
26	苏诗尧	2284589707	苏诗尧	北京千鹤宫影视策划人，演员苏诗尧, 
26	陈少霞	3657962495	陈少霞cherie	香港演员，代表作品：《鹿鼎记》、《笑傲江湖》、《倚天屠龙记》, 
26	姜欣雨	1221596724	姜欣雨	演员  代表作品《亲家过年》、《玩命.时光》、《2046》等, 
26	李锦梅	2182976260	李锦梅ivylee	新加坡知名艺人, 
26	唐果	1236100170	唐果Candy	青年女演员，《有一个美丽的地方》饰演玛鲁, 
26	蒋非燕	1576998945	蒋非燕	歌手、演员、模特 新浪世界杯最美女孩冠军, 
26	马闻璟	1862382794	马闻璟	艺人、北京时裳星缘文化有限公司创始人, 
26	杜明翰	1340809080	杜_明翰	演员杜明翰, 
26	王薇	1922320923	王薇VIAN	演员王薇 代表作：电影《情缘廊桥》, 
26	马沛诗	1760439201	Cissy马沛诗	香港演员，代表作《我们的华星时代》《情话紫钗》马沛诗, 
26	刘俊峰	2270757025	刘俊峰_Sun	贺盈时代签约演员 作品：花木兰传奇, 
26	杨岱岳	1828285601	杨岱岳	演员，代表作《沸腾的村庄》《飞来横财》。, 
26	张俊杰	1836694823	J张俊杰J	南方电视台TVS1《家大欢喜》之橙出一片天，主角演员张俊杰，饰演Ray, 
26	刘博	2001372085	演员刘博	演员 《新水浒传》饰演小遮拦 电影《helle树先生》饰演二猪, 
26	周燕燕	1980051591	上戏周燕燕	上海戏剧学院艺术硕士 演员周燕燕, 
26	纪磊	1228083590	纪磊-Ricky	全国跆拳道冠军 黑带五段 演员 导演, 
26	贺生伟	1927646570	演员贺生伟	演员贺生伟，作品《雍正王朝》《福星临门》《远东第一监狱》, 
26	林隽健	1727781553	林隽健	艺人, 
26	吕世强	2125040050	演员吕世强	演员吕世强 电视剧《刺青.海娘》饰演阿九 《公元一九三七》饰演段子, 
26	李颖	1276361641	李颖-旺财妈妈	演员代表作《东北一家人》, 
26	陈欣淇	1963753303	陈欣淇	新加坡艺人, 
26	李淼	1565276440	演员李淼	圣田嘉禾签约演员，参演电视剧《亮剑-铁血军魂》、《绝路狂奔》, 
26	秦言玮	1360407962	秦言玮	演员，曾出演《施公案》、《乱世书香》、《抹布女也有春天》等。, 
26	梁玮轩	1805738581	梁玮轩fay	演员，微电影《长大》《我爱你》, 
26	陈子瑄	1613534835	MR陈子瑄	歌手，演员, 
26	邓九云	1851145940	邓九云的微博	台湾演员邓九云, 
26	张雨墨	1927969201	张雨墨Aimee	演员张雨墨, 
26	白冰冰	1742030035	白冰冰bingbing	台湾主持人、歌手、演员, 
26	冯姝婧	1525184064	冯姝婧	演员，电视剧《我的故乡晋察冀》饰演赵晓曼。, 
26	高亮	1808010080	高亮Daniel	演员高亮。作品《极峰迷情》《攻心》等, 
26	罗长城	1802082695	罗长城	编剧，作品：《裸色》。演员，《六块六毛六那点事》饰演：生子, 
26	穆子婧	1761001051	穆子婧	青年演员穆子婧，参演电影《守望者》, 
26	杨美丽	1249880591	杨美丽	编剧、演员 杨晓丽, 
26	释福如	2178973347	释福如	马来西亚演员, 
26	邹黎霞	1256149324	邹黎霞	演员邹黎霞，参演作品：《康熙微服私访5》《红孩儿》《绝无退路》等, 
26	褚毅	1771894377	演员褚毅	演员 褚毅, 
26	周立秋	1246332991	周立秋	演员  周立秋  代表作品《怒海雄心》《宁为女人》《我要就业》等, 
26	陈依依	1802788367	陈依依微博	模特,演员陈依依，代表作《后宫甄嬛传》，《美人天下》, 
26	吕晶	1052071414	演员吕晶	演员, 
26	代娇阳	1951372357	代娇阳Joanna	影视演员, 
26	刘臻	1782690980	刘臻	大运之星全国十强，演员，模特, 
26	刘真佑	3199667397	演员刘真佑	演员刘真佑，代表作：新《三国》、《双雄》、《集结号》等, 
26	雷洋	2131216114	雷洋羊羊羊lemon	演员，参演作品《兰陵王》《我的父亲是板凳》《大武当》 等, 
26	李小延	1780934884	李小延	演员李小延, 
26	计闯	1864888882	计闯	演员计闯，作品《千金》 《娘心计》《血色黎明》等, 
26	孟彤	1491391641	孟彤MT	 演员孟彤，出演话剧《疯狂的疯狂》，电视剧《弟子规》《记得来生在一起》等, 
26	大冢匡将	1573982995	MASSA_大冢匡将	日本演员大冢匡将，出演《恋人路上》、《玩酷青春》、《永不磨灭的番号》等, 
26	宋子卓	1303838414	宋子卓-	演员，话剧：（苍黄的青春）（接班人）（远山的烛光）, 
26	田瑞	1915018473	田瑞的微笑	演员，平面广告模特，出演《回家的诱惑》、《千山暮雪》等, 
26	陈斌	2138570585	陈斌816	峨影演员剧团群演中心主任陈斌，主要作品《五月的声音》《大太阳》等, 
26	李洋	1850191081	挣扎的音符--李洋	演员、导演、剪辑师 作品：《兵团岁月》《焦裕禄》《返程年代》, 
26	吴雨墨	1354520083	吴雨墨	演员吴雨墨, 
26	钟宏业	1421944994	钟佳蓉-蓉蓉	演员钟宏业，代表作《大捕房》、《 无间光影》、《烟花三月》等, 
26	洪晓熙	2627383311	洪晓熙hongsohee	北京奇天大地影视文化传播有限公司签约演员, 
26	叶长春	2009186015	叶-长-春	 演员叶长春，参演电影《闪亮的青春》《大魔术师》等 , 
27	李缇娜	2187260541	TinaSuppanad李缇娜	泰国新生代演员, 
27	徐若琪	1733665034	徐若琪	演员徐若琪、代表作《外来媳妇本地郎》, 
27	王子然	1781799160	王子然JK	内地青年演员, 
27	王克	1842080287	王克k	中国好声音学员王克 梦响强音签约艺人,  
27	李梓宸	1100761010	李梓宸演员	中艺传媒签约艺人，演员,  
27	程响	1675226062	歌手程响	金翼龙唱片艺人，代表作《分手了还是朋友》《亲爱的你可知》, 
27	王艳	3512233764	王艳	知名女演员，《还珠格格2》饰演晴儿, 
27	王程	1933064191	King王程	唐季礼签约艺人、演员王程, 
27	吴俐璇	2236433643	Jojo吴俐璇	马来西亚演员，主持人, 
27	孙如愿	1702574395	孙如愿yoyo	演员, 
27	姚拓	1702196443	姚拓	演员, 
27	吴幸美	2472586077	吴幸美AMY	TVB演员，参演《少年四大名捕》等, 
27	王天野	1782021804	王天野	中国著名导演，知名演员王天野 代表作：《黑的雪》《雷雨》, 
27	王蔷	1588767222	可爱的王蔷	演员，电视剧《金沙》《像兄妹一样手拉手》, 
27	张志坚	2089098895	演员张志坚	演员张志坚；《孔子春秋》饰演 季孙意如 、《兵峰》 饰演 罗桑 、《中国往事》 饰演 郑玉松  , 
27	陈邦鋆	1820212971	陈邦鋆Andie	新加坡新传媒艺人, 
27	岳小优	1605840874	优优优呦	青年演员 岳小优, 
27	柴铭洋	1654821275	演员柴铭洋	演员，作品有《公安局长》《大龙脉》等, 
27	王文	1835568674	大导文-王文	演员  王文 出演作品《黄金大劫案》, 
27	徐泽羽	1246319961	徐泽羽fly	演员 广告模特 徐泽羽, 
27	方周媛	1300059915	粲然樱子	演员方周媛，作品：电视剧《雪浴昆仑》小阿里、电影《双人床条约》赵薇薇等, 
27	孙荣	2846369417	男演员孙荣	中视国利（北京）文化传媒有限公司 演员, 
27	国旺	1741615065	国旺_Samuel	演员 国旺, 
27	杨帆	2073200843	杨帆Angus	中影演艺经纪 演员杨帆, 
27	万晨	1150242434	万晨CHEN	音乐制作人万晨 合作艺人 飞轮海 王心凌 胡歌 杨幂 江映蓉等, 
27	朱倩倩	1305996934	朱倩倩	山东有线电视综艺频道签约艺人, 
27	刘娜	1252822027	湖南卫视刘娜	湖南卫视《新闻联播》主播，青海卫视艺人部管理者, 
27	简沛恩	1590786051	简沛恩_pally	台湾演员，主持人简沛恩, 
27	杨威	1721170902	演员杨威	演员杨威，代表作品《念恩桥》、《长冈七日》、《乡野情深》等, 
27	高圣远	2205793227	ArchieKao高圣远	热门美剧《犯罪现场调查》(CSI)常驻演员, 
27	刘禹	1997499673	刘禹0_o	话剧《危险的游戏》演员, 
27	袁俪珊	1858285742	袁俪珊	台湾演员袁俪珊, 
27	梓晓	2451677240	演员梓晓	演员梓晓。曾出演《致命名单》《雪豹》。, 
27	汤嬿	1379057823	汤嬿tangyan	演员，代表作：《集结号》、《人间情缘》、《无形杀》, 
27	廖琪瑛	2212589164	廖琪瑛lqy	浙越著名陆派小生，国家一级演员，省政协艺术团特邀委员, 
27	陈泂江	2337688535	陈泂江Desmond	新加坡演员，代表作品电视剧《星洲之夜》, 
27	陈志明	1221041375	影视演员-陈志明	影视演员 陈志明 , 
27	鲁秋香	1745764892	鲁秋香	广东艺人，作品《都市笑口组》《七十二家房客》《乘龙怪婿》等, 
27	潘迎紫	2265189280	潘迎紫娃娃	演员潘迎紫，代表作《一代女皇》《一代皇后大玉儿》《神雕侠侣》等, 
27	沙莎	1644385650	Andromedavee	演员沙莎，作品《渴望一份珍爱的感觉》《杜拉拉升职记》等, 
27	巨缘圣	1297413510	演员巨缘圣	演员巨姗姗，影视作品《青春期撞上更年期》《剩女的幸福生活》, 
27	夏昊	2098156850	夏昊shawn	时光动力传媒签约艺人 《白鹿原》狗蛋扮演者, 
27	苏嘉航	1499043607	苏嘉航	2011年第十四届中国电影“华表奖”优秀少儿男演员, 
27	吴杰	1720833511	吴杰17	天津人民艺术剧院演员 吴杰 , 
27	张驰千	1968040423	张驰千	中视鸿歌影视传播公司 签约演员 张驰千, 
27	范瑞君	1794022791	范瑞君	台湾演员, 
27	初家晴	1661321694	初家晴	台湾影视演员, 
27	黄利明	2083004721	黄利明80	北京九紫天乘文化发展有限公司 演艺部演员
27	赵庭	1058024850	赵庭Cacti	女演员, 
27	莫诗旎	1225406110	莫诗旎MOMO	演员，代表作《女生日记》、《明星危情》、《我十一》；歌者&词曲创作人，《HONEY》、《把爱传递》。, 
27	刘子仟	1267685544	刘子仟	影视演员，代表作：《你是天使》、《青青之川》, 
27	东阳	2015597605	东阳-	影视演员 参演作品：电影《啼笑情缘》电视剧《新版红楼梦》等, 
27	张竞丹	1878809872	张竞丹Daisy	影视演员，电影《北川重生》电视剧《戎装女人》等, 
27	林子瑄	1803851392	林子瑄loveyou	台湾演员林子萱, 
27	王亮	2645681567	演员亮亮	演员王亮，在电视剧《撞击》 中饰演亮子, 
27	王翀	2429353500	王翀就是我	浙江新原野娱乐传媒有限公司 艺人, 
27	马艳艳	1832527522	马艳艳yyt	北京幽兰剧团武旦演员, 
27	甄志强	1745696702	甄志强	香港演员甄志强，代表作《岳飞》、《雪花神剑》、《杨家将》、《剑啸江湖》等, 
27	邵竟萱	1879478330	邵竟萱	演员 平面模特, 
27	李梦娜	1237453033	李梦娜	辽宁人民艺术剧院演员, 
27	郑迪文	1884211547	郑迪文snow	哈尔滨话剧院演员, 
27	张可心	1899447037	小妞子--张可心	演员，代表作田沁鑫话剧《四世同堂》, 
27	聂琳峰	1277862985	歌手聂琳峰	北京木古拉国际影视文化艺人聂琳峰, 
27	车畅	1061729241	车畅	光线传媒大型节目中心 艺人资源主管, 
27	赵文浩	1894389953	赵文浩	赵文浩，影视演员, 
27	罗栋	1780436415	罗栋在路上TD	演员罗栋 代表作：电视剧《向着炮火前进》,  
27	李祉瑶	1678652380	李祉瑶嘟嘟潼妈咪	演员 李祉瑶，数字电影  《燃烧的煤核》饰演张晓风 , 
27	高尹辰	1827327754	高尹辰	演员，曾演出电影《带一片风景走》, 
27	何倩娜	1863157290	浙话新势力小乌龟	浙江话剧团青年演员何倩娜, 
27	李常宏	1375402514	李常宏	演员李常宏 /  代表作品：《郭海的家事》《牛朗织女》等, 
27	胡天阳	1960012717	小银胡天阳	演员，《小小飞虎队》主演小银, 
27	刘书含	1973111085	刘书含H	演员刘书含，参演过电视剧《岁月风雨》、电影《孔子》、《夜宴》, 
27	夏莹	2040051435	夏莹yuri	南京市话剧团演员 夏莹, 
27	李建鹏	1156841147	李建鹏Justin演员	天津人民艺术剧院演员李建鹏, 
27	王迪	2159596895	王迪1963	音乐制作人王迪，合作艺人黄格选、艾静、陈琳等, 
27	陈怡桥	1861319894	陈怡桥Wendy	演员 江苏卫视 《中华老堂会》主持人；陈南, 
27	孙雨澄	1903833275	孙佳雨澄-王家小雨	孟京辉戏剧工作室演员孙雨澄, 
27	王岩	1610475897	王岩926	艺人 黄金甲首映与周杰伦同台，开门大吉御用，华球时代创始人, 
27	代文军	1573533585	代文军君	演员 代文军, 
27	韩东君	1915411290	韩东君ElvisHan	演员，《温哥华酱油乐队》饰苏盼、《神雕侠侣》于正版饰武修文, 
27	万丽伟	1761667083	万丽伟	演员，曾出演电影《暮鼓晨钟》、电视剧《婆婆》、《家族》等, 
27	岳菁蔚	1147043427	岳菁蔚	知名演员、主持人，代表作《隋唐英雄传》、《悠悠寸草心》等, 
27	莉雅	1240879285	歌手莉雅	歌手 演员 《爱上一个人》《这片海》影视《终极匹配》, 
27	林玉淼	1819344063	林玉淼	演员，代表作《李小龙传奇》、《兵团岁月》等。, 
27	郭新	1278429652	郭新stella	中国内地演员郭一新, 
27	陈美君	1794012477	MayJune陈美君	马来西亚NTV7中文节目《女人占尚风》主持人、演员陈美君, 
27	于雷	1658939714	于雷Ue	沈阳玖目堂文化传媒有限公司《爱情价签》签约演员, 
27	张倩铭	1919533735	张倩铭Melynda	演员、陆川-川制作电影公司签约艺人, 
27	郭程	1270812020	演员郭程	知名演员郭程, 
27	金泽元	1889522877	金泽元	演员  作品《女人有约》 《雪浓于水》 《寻找酷巴熊》, 
27	安雯	2463166235	1987安雯	演员安雯, 
27	李文颖	1401220277	李文颖	李文颖，演员，作品《火海逃生》、《碧血剑》等, 
27	赵于	1670138057	赵于KBTV	导演、模特、演员, 
27	王华强	1904568617	王华强Huakang	综艺节目嘉宾、演员，北京美泽优本文化发展有限公司总裁, 
27	王竣	1752012243	AlvinWong王竣	马来西亚艺人, 
27	苏晏霈	1791041595	苏晏霈	台湾演员苏晏霈, 
28	王一珺	2415774641	演员王一珺	演员王一珺，主要作品有：≪请跟我走≫、 ≪彩虹甜心≫、≪天网≫, 
28	高艺心	2024686723	演员高艺心	甘肃省话剧院演员高艺心，作品《上南梁》《老柿子树》, 
28	潘嘉丽	1727056734	潘嘉丽Kelly	新加坡歌手，艺人, 
28	蒋松	1319808433	蒋松baby	演员、模特蒋松, 
28	李姿锐	1355412655	李姿锐	歌手、演员。, 
28	施沛岑	1692226211	施沛岑carol	上海吾秀文化旗下签约艺人;亚洲女子偶像天团AP3成员, 
28	杨得民	1346634462	杨得民	著名演员杨德民, 
28	千惠	1678657552	千惠CHU	瑞丽模特 演员, 
28	周卿	1371604915	周卿-卿卿	演员，作品《战火中青春》《血色玫瑰》等, 
28	张煜雯	1912176184	张煜雯candy	演员 电影：周星驰《西游》广告：美的、肯德基、舒服佳、奥利奥, 
28	涂百锋	1758332051	涂百锋Eric	演员涂百锋, 
28	杨采钰	1774182292	杨采钰Ora	演员，《史前怪兽》《青春守则》, 
28	李立君	1913659900	李立君maggielj	演员，代表作《杨光的快乐生活》, 
28	程媛媛	1896945601	程媛媛113	青年演员，代表作品《失恋33天》《裸婚时代》, 
28	雷雨	1273557085	雷雨	演员雷雨，代表作品(你是我兄弟）老四，马学天, 
28	方同春	2002602194	方同春	演员；电视剧《玩美时代》饰演男一号唐申、电视剧《火线英雄》, 
28	王文军	1491425175	王文军	演员 歌手 2010快乐男生北美唱区5强 美国ICN国际卫视执行制片人, 
28	李佳佳	1753235991	李佳佳smile	演员李佳佳  新版《大唐双龙传》饰演：师妃暄  《大戏法》, 
28	张群	1256206640	张群630	演员，电影制作人张群, 
28	郎祖筠	2755220863	郎祖筠本人	演员，代表作话剧《宝岛一村》、《梁祝》等, 
28	朱铁	1240684554	演员朱铁	影视演员, 
28	郑至芝	1724369924	郑至芝	香港演员，作品《独坐婚姻介绍所》《相聚21克》《美丽有罪》等, 
28	朱云龙	1612127187	朱云龙Chris	歌手演员, 
28	居琨	1663668880	演员居琨	演员居琨，代表作电影《爱在烂漫时》电视剧《你是我兄弟》, 
28	黄泽锋	2947665901	Brian黄泽锋	前TVB演员、CTI演员，作品︰《搜下留情》《五味人生》 等, 
28	王媛	1960891837	演员王媛	演员王媛，电影《三十有约》《心灵之舞》电视剧《幸福保卫战》等, 
28	朱刘	1326303120	小混血演员朱刘	意大利籍中国混血小演员，出演《李小龙传奇》中李小龙的儿子李国豪, 
28	赵玲琪	1887972087	赵玲琪	演员赵玲琪，代表作：《儿女的战争》、《北京爱情故事》等, 
28	任珅	1860464862	任珅Tintin	香港华升演艺娱乐有限公司 歌手 演员, 
28	张智	1841872483	张智Chris	新丝路名模、演员, 
28	朱偌琳	1275785395	朱偌琳	演员  代表作品：《雪花那个飘》《荒村公寓》《夏研的秋天》等, 
28	潘淑钦	2308245047	潘淑钦MayPhua	新加坡艺人, 演员，主持, 
28	夏阳阳	2945267657	演员夏阳阳	星汇世纪（北京）文化传媒 签约演员, 
28	段杰塞梵	1913431931	段杰塞梵	导演/演员,话剧《天生我怂我忍了》, 
28	张梓淇	1259926573	张梓淇Sophia	北京新秀瞬间文化传媒有限公司 签约艺人, 
28	颜楚杉	1218503142	颜楚杉crystal	演员颜楚杉, 
28	吴迪	2065341485	吴迪Jacky	影视制作人，星空卫视节目主持人、演员。作品:《钱多多嫁人记》, 
28	吴雨桦	1048900255	吴雨桦	演员，《太平公主秘史》饰演李崇畯 , 
28	韩东	2815627263	演员韩东	演员韩东，曾出演电影：荆柯刺秦、大顺店，电视剧三国演义等, 
28	张倩	1844233011	张倩brigitte	知名演员、昕薇活动特约模特、“美丽世界小姐”大赛十佳小姐, 
28	李海娜	2191588464	Aom_SusharManaying_李海娜	泰国新生代女演员  李海娜, 
28	张鑫源	1258061600	张鑫源Lawrence	影视戏剧广告演员张青, 
28	陈姿妤	1504310471	演员陈姿妤	演员陈姿妤，参演作品：电影： 《龙骧虎跃》、《大爱无极》等, 
28	元乖乖	1737718253	元乖乖	青年演员        话剧《天下无双》演员, 
28	戈丽苹	1890374783	戈丽苹	演员戈丽苹, 
28	何果轩	1419274375	何果轩Toreador	银河海润演艺有限公司签约演员 何果轩, 
